date,brand,Product Line,size,presentation,sales
3/9/2022,Producto 6,Ale,6,Bottle,"$6,614.26 "
3/9/2022,Producto 23,Light,6,Can,"$2,377.24 "
3/9/2022,Producto 14,lager,6,Bottle,"$4,278.01 "
3/9/2022,Producto 5,Variety,12,Bottle,"$7,531.37 "
3/9/2022,Producto 2,Main,1,Can,$336.12 
3/9/2022,Producto 7,Main,12,Can,"$2,710.57 "
3/9/2022,Producto 11,lager,18,Can,$359.82 
3/9/2022,Producto 18,Variety,6,Bottle,$72.10 
3/9/2022,Producto 17,Variety,12,Can,"$1,938.68 "
3/9/2022,Producto 4,IPA,18,Can,$779.61 
3/9/2022,Producto 1,Light,12,Can,$710.49 
4/9/2022,Producto 23,Light,6,Can,"$2,240.75 "
4/9/2022,Producto 4,IPA,18,Can,$619.69 
4/9/2022,Producto 3,lager,1,Bottle,$39.84 
4/9/2022,Producto 19,lager,1,Can,$15.99 
4/9/2022,Producto 10,lager,12,Bottle,"$1,605.86 "
4/9/2022,Producto 5,Variety,12,Bottle,"$6,303.72 "
4/9/2022,Producto 11,lager,18,Can,$179.91 
4/9/2022,Producto 9,Main,12,Bottle,"$5,377.46 "
4/9/2022,Producto 17,Variety,12,Can,"$1,521.00 "
4/9/2022,Producto 18,Variety,6,Bottle,$53.33 
4/9/2022,Producto 2,Main,1,Can,$305.46 
4/9/2022,Producto 6,Ale,6,Bottle,"$5,528.41 "
4/9/2022,Producto 1,Light,12,Can,$522.65 
4/9/2022,Producto 14,lager,6,Bottle,"$3,624.60 "
4/9/2022,Producto 7,Main,12,Can,"$2,073.84 "
5/9/2022,Producto 7,Main,12,Can,"$1,599.02 "
5/9/2022,Producto 5,Variety,12,Bottle,"$4,799.69 "
5/9/2022,Producto 18,Variety,6,Bottle,$60.94 
5/9/2022,Producto 11,lager,18,Can,$219.89 
5/9/2022,Producto 2,Main,1,Can,$262.01 
5/9/2022,Producto 10,lager,12,Bottle,"$1,350.00 "
5/9/2022,Producto 9,Main,12,Bottle,"$5,463.46 "
5/9/2022,Producto 12,IPA,6,Bottle,$1.75 
5/9/2022,Producto 17,Variety,12,Can,"$1,026.29 "
5/9/2022,Producto 6,Ale,6,Bottle,"$4,235.56 "
5/9/2022,Producto 3,lager,1,Bottle,$89.64 
5/9/2022,Producto 4,IPA,18,Can,$439.78 
5/9/2022,Producto 1,Light,12,Can,$370.75 
5/9/2022,Producto 14,lager,6,Bottle,"$2,901.45 "
5/9/2022,Producto 19,lager,1,Can,$14.99 
5/9/2022,Producto 23,Light,6,Can,"$1,807.50 "
6/9/2022,Producto 16,Variety,6,Can,$19.98 
6/9/2022,Producto 1,Light,12,Can,$77.94 
6/9/2022,Producto 10,lager,12,Bottle,$994.21 
6/9/2022,Producto 7,Main,12,Can,$756.55 
6/9/2022,Producto 11,lager,18,Can,$59.97 
6/9/2022,Producto 6,Ale,6,Bottle,"$2,117.58 "
6/9/2022,Producto 5,Variety,12,Bottle,"$2,670.11 "
6/9/2022,Producto 9,Main,12,Bottle,"$2,682.13 "
6/9/2022,Producto 4,IPA,18,Can,$219.89 
6/9/2022,Producto 18,Variety,6,Bottle,$19.98 
6/9/2022,Producto 23,Light,6,Can,$991.00 
6/9/2022,Producto 17,Variety,12,Can,$388.73 
6/9/2022,Producto 2,Main,1,Can,$134.04 
6/9/2022,Producto 14,lager,6,Bottle,"$1,614.67 "
6/9/2022,Producto 3,lager,1,Bottle,$39.84 
7/9/2022,Producto 7,Main,12,Can,$879.47 
7/9/2022,Producto 9,Main,12,Bottle,"$2,322.30 "
7/9/2022,Producto 1,Light,12,Can,$50.97 
7/9/2022,Producto 6,Ale,6,Bottle,"$2,637.69 "
7/9/2022,Producto 11,lager,18,Can,$119.94 
7/9/2022,Producto 14,lager,6,Bottle,"$1,702.22 "
7/9/2022,Producto 2,Main,1,Can,$160.94 
7/9/2022,Producto 23,Light,6,Can,"$1,173.65 "
7/9/2022,Producto 18,Variety,6,Bottle,$49.44 
7/9/2022,Producto 3,lager,1,Bottle,$57.27 
7/9/2022,Producto 4,IPA,18,Can,$259.87 
7/9/2022,Producto 5,Variety,12,Bottle,"$1,744.93 "
7/9/2022,Producto 17,Variety,12,Can,$464.71 
7/9/2022,Producto 10,lager,12,Bottle,$557.67 
8/9/2022,Producto 14,lager,6,Bottle,"$2,289.15 "
8/9/2022,Producto 5,Variety,12,Bottle,"$2,717.34 "
8/9/2022,Producto 17,Variety,12,Can,$535.67 
8/9/2022,Producto 23,Light,6,Can,"$1,200.27 "
8/9/2022,Producto 10,lager,12,Bottle,$505.69 
8/9/2022,Producto 9,Main,12,Bottle,"$2,534.08 "
8/9/2022,Producto 2,Main,1,Can,$205.82 
8/9/2022,Producto 11,lager,18,Can,$119.94 
8/9/2022,Producto 4,IPA,18,Can,$379.81 
8/9/2022,Producto 18,Variety,6,Bottle,$38.96 
8/9/2022,Producto 6,Ale,6,Bottle,"$2,822.72 "
8/9/2022,Producto 16,Variety,6,Can,$19.98 
8/9/2022,Producto 3,lager,1,Bottle,$14.94 
8/9/2022,Producto 1,Light,12,Can,$112.93 
8/9/2022,Producto 7,Main,12,Can,$937.95 
9/9/2022,Producto 7,Main,12,Can,"$1,790.45 "
9/9/2022,Producto 6,Ale,6,Bottle,"$4,529.26 "
9/9/2022,Producto 3,lager,1,Bottle,$27.39 
9/9/2022,Producto 5,Variety,12,Bottle,"$4,355.34 "
9/9/2022,Producto 11,lager,18,Can,$159.92 
9/9/2022,Producto 18,Variety,6,Bottle,$72.59 
9/9/2022,Producto 19,lager,1,Can,$18.99 
9/9/2022,Producto 16,Variety,6,Can,$41.63 
9/9/2022,Producto 4,IPA,18,Can,$479.76 
9/9/2022,Producto 2,Main,1,Can,$248.43 
9/9/2022,Producto 1,Light,12,Can,$98.94 
9/9/2022,Producto 14,lager,6,Bottle,"$3,197.01 "
9/9/2022,Producto 10,lager,12,Bottle,$948.42 
9/9/2022,Producto 23,Light,6,Can,"$1,827.49 "
9/9/2022,Producto 17,Variety,12,Can,$857.48 
9/9/2022,Producto 9,Main,12,Bottle,"$4,070.28 "
10/9/2022,Producto 10,lager,12,Bottle,"$1,084.35 "
10/9/2022,Producto 11,lager,18,Can,$159.92 
10/9/2022,Producto 4,IPA,18,Can,$419.79 
10/9/2022,Producto 2,Main,1,Can,$213.27 
10/9/2022,Producto 17,Variety,12,Can,"$1,213.25 "
10/9/2022,Producto 1,Light,12,Can,$211.87 
10/9/2022,Producto 6,Ale,6,Bottle,"$5,189.93 "
10/9/2022,Producto 9,Main,12,Bottle,"$4,957.76 "
10/9/2022,Producto 14,lager,6,Bottle,"$3,257.75 "
10/9/2022,Producto 3,lager,1,Bottle,$49.80 
10/9/2022,Producto 18,Variety,6,Bottle,$55.94 
10/9/2022,Producto 16,Variety,6,Can,$39.46 
10/9/2022,Producto 23,Light,6,Can,"$2,074.89 "
10/9/2022,Producto 7,Main,12,Can,"$1,840.52 "
10/9/2022,Producto 5,Variety,12,Bottle,"$5,007.54 "
11/9/2022,Producto 9,Main,12,Bottle,"$4,092.53 "
11/9/2022,Producto 23,Light,6,Can,"$1,733.58 "
11/9/2022,Producto 5,Variety,12,Bottle,"$3,484.87 "
11/9/2022,Producto 17,Variety,12,Can,$799.51 
11/9/2022,Producto 18,Variety,6,Bottle,$30.64 
11/9/2022,Producto 2,Main,1,Can,$223.79 
11/9/2022,Producto 4,IPA,18,Can,$479.76 
11/9/2022,Producto 6,Ale,6,Bottle,"$4,547.74 "
11/9/2022,Producto 1,Light,12,Can,$231.86 
11/9/2022,Producto 10,lager,12,Bottle,$728.56 
11/9/2022,Producto 16,Variety,6,Can,$19.98 
11/9/2022,Producto 14,lager,6,Bottle,"$2,569.98 "
11/9/2022,Producto 7,Main,12,Can,"$1,382.70 "
11/9/2022,Producto 20,IPA,6,Bottle,$10.49 
11/9/2022,Producto 11,lager,18,Can,$59.97 
11/9/2022,Producto 3,lager,1,Bottle,$34.86 
12/9/2022,Producto 17,Variety,12,Can,$597.62 
12/9/2022,Producto 12,IPA,6,Bottle,$9.99 
12/9/2022,Producto 3,lager,1,Bottle,$14.94 
12/9/2022,Producto 5,Variety,12,Bottle,"$1,897.84 "
12/9/2022,Producto 11,lager,18,Can,$59.97 
12/9/2022,Producto 2,Main,1,Can,$165.96 
12/9/2022,Producto 9,Main,12,Bottle,"$1,540.76 "
12/9/2022,Producto 14,lager,6,Bottle,"$1,842.42 "
12/9/2022,Producto 6,Ale,6,Bottle,"$2,598.74 "
12/9/2022,Producto 7,Main,12,Can,$720.07 
12/9/2022,Producto 18,Variety,6,Bottle,$31.97 
12/9/2022,Producto 10,lager,12,Bottle,$516.69 
12/9/2022,Producto 16,Variety,6,Can,$59.44 
12/9/2022,Producto 4,IPA,18,Can,$159.92 
12/9/2022,Producto 1,Light,12,Can,$129.92 
12/9/2022,Producto 23,Light,6,Can,$851.63 
13/09/2022,Producto 14,lager,6,Bottle,"$1,648.77 "
13/09/2022,Producto 9,Main,12,Bottle,"$1,746.81 "
13/09/2022,Producto 23,Light,6,Can,$867.63 
13/09/2022,Producto 4,IPA,18,Can,$159.92 
13/09/2022,Producto 16,Variety,6,Can,$19.98 
13/09/2022,Producto 7,Main,12,Can,$772.04 
13/09/2022,Producto 11,lager,18,Can,$59.97 
13/09/2022,Producto 6,Ale,6,Bottle,"$2,284.95 "
13/09/2022,Producto 3,lager,1,Bottle,$22.41 
13/09/2022,Producto 10,lager,12,Bottle,$578.66 
13/09/2022,Producto 5,Variety,12,Bottle,"$1,590.23 "
13/09/2022,Producto 17,Variety,12,Can,$454.72 
13/09/2022,Producto 18,Variety,6,Bottle,$29.97 
13/09/2022,Producto 1,Light,12,Can,$109.93 
13/09/2022,Producto 2,Main,1,Can,$158.19 
14/09/2022,Producto 23,Light,6,Can,$913.24 
14/09/2022,Producto 5,Variety,12,Bottle,"$1,639.01 "
14/09/2022,Producto 16,Variety,6,Can,$29.97 
14/09/2022,Producto 12,IPA,6,Bottle,$9.99 
14/09/2022,Producto 18,Variety,6,Bottle,$8.99 
14/09/2022,Producto 17,Variety,12,Can,$466.72 
14/09/2022,Producto 9,Main,12,Bottle,"$1,993.28 "
14/09/2022,Producto 2,Main,1,Can,$188.85 
14/09/2022,Producto 19,lager,1,Can,$15.99 
14/09/2022,Producto 1,Light,12,Can,$135.92 
14/09/2022,Producto 11,lager,18,Can,$99.95 
14/09/2022,Producto 4,IPA,18,Can,$399.80 
14/09/2022,Producto 6,Ale,6,Bottle,"$2,199.47 "
14/09/2022,Producto 14,lager,6,Bottle,"$1,551.03 "
14/09/2022,Producto 10,lager,12,Bottle,$385.77 
14/09/2022,Producto 3,lager,1,Bottle,$32.37 
14/09/2022,Producto 7,Main,12,Can,$969.43 
15/09/2022,Producto 16,Variety,6,Can,$69.93 
15/09/2022,Producto 14,lager,6,Bottle,"$1,833.05 "
15/09/2022,Producto 9,Main,12,Bottle,"$2,521.47 "
15/09/2022,Producto 3,lager,1,Bottle,$47.31 
15/09/2022,Producto 11,lager,18,Can,$139.93 
15/09/2022,Producto 23,Light,6,Can,"$1,321.51 "
15/09/2022,Producto 5,Variety,12,Bottle,"$1,996.91 "
15/09/2022,Producto 6,Ale,6,Bottle,"$2,886.15 "
15/09/2022,Producto 2,Main,1,Can,$188.67 
15/09/2022,Producto 7,Main,12,Can,"$1,107.35 "
15/09/2022,Producto 10,lager,12,Bottle,$462.72 
15/09/2022,Producto 1,Light,12,Can,$118.93 
15/09/2022,Producto 4,IPA,18,Can,$399.80 
15/09/2022,Producto 17,Variety,12,Can,$689.59 
16/09/2022,Producto 3,lager,1,Bottle,$34.86 
16/09/2022,Producto 18,Variety,6,Bottle,$49.44 
16/09/2022,Producto 1,Light,12,Can,$101.94 
16/09/2022,Producto 5,Variety,12,Bottle,"$3,569.27 "
16/09/2022,Producto 11,lager,18,Can,$179.91 
16/09/2022,Producto 12,IPA,6,Bottle,$9.99 
16/09/2022,Producto 17,Variety,12,Can,$960.43 
16/09/2022,Producto 16,Variety,6,Can,$69.43 
16/09/2022,Producto 23,Light,6,Can,"$1,726.09 "
16/09/2022,Producto 14,lager,6,Bottle,"$2,588.07 "
16/09/2022,Producto 10,lager,12,Bottle,$797.53 
16/09/2022,Producto 6,Ale,6,Bottle,"$4,472.58 "
16/09/2022,Producto 4,IPA,18,Can,$539.73 
16/09/2022,Producto 9,Main,12,Bottle,"$4,245.46 "
16/09/2022,Producto 7,Main,12,Can,"$1,933.37 "
16/09/2022,Producto 2,Main,1,Can,$221.48 
17/09/2022,Producto 4,IPA,18,Can,$579.71 
17/09/2022,Producto 7,Main,12,Can,"$1,874.91 "
17/09/2022,Producto 17,Variety,12,Can,$942.44 
17/09/2022,Producto 11,lager,18,Can,$179.91 
17/09/2022,Producto 23,Light,6,Can,"$1,905.42 "
17/09/2022,Producto 2,Main,1,Can,$255.91 
17/09/2022,Producto 5,Variety,12,Bottle,"$4,371.81 "
17/09/2022,Producto 16,Variety,6,Can,$29.97 
17/09/2022,Producto 10,lager,12,Bottle,$864.49 
17/09/2022,Producto 6,Ale,6,Bottle,"$5,241.92 "
17/09/2022,Producto 12,IPA,6,Bottle,$1.75 
17/09/2022,Producto 18,Variety,6,Bottle,$21.98 
17/09/2022,Producto 9,Main,12,Bottle,"$4,782.05 "
17/09/2022,Producto 1,Light,12,Can,$203.88 
17/09/2022,Producto 14,lager,6,Bottle,"$2,882.15 "
17/09/2022,Producto 3,lager,1,Bottle,$69.72 
18/09/2022,Producto 6,Ale,6,Bottle,$49.95 
18/09/2022,Producto 17,Variety,12,Can,$16.99 
18/09/2022,Producto 4,IPA,18,Can,$19.99 
19/09/2022,Producto 12,IPA,6,Bottle,$9.99 
19/09/2022,Producto 17,Variety,12,Can,$425.75 
19/09/2022,Producto 1,Light,12,Can,$67.96 
19/09/2022,Producto 9,Main,12,Bottle,"$1,987.83 "
19/09/2022,Producto 2,Main,1,Can,$192.41 
19/09/2022,Producto 6,Ale,6,Bottle,"$2,228.62 "
19/09/2022,Producto 16,Variety,6,Can,$29.97 
19/09/2022,Producto 11,lager,18,Can,$119.94 
19/09/2022,Producto 14,lager,6,Bottle,"$1,556.33 "
19/09/2022,Producto 7,Main,12,Can,$746.56 
19/09/2022,Producto 3,lager,1,Bottle,$54.78 
19/09/2022,Producto 18,Variety,6,Bottle,$19.98 
19/09/2022,Producto 23,Light,6,Can,$810.69 
19/09/2022,Producto 10,lager,12,Bottle,$339.80 
19/09/2022,Producto 5,Variety,12,Bottle,"$1,395.37 "
19/09/2022,Producto 4,IPA,18,Can,$239.88 
20/09/2022,Producto 23,Light,6,Can,$807.18 
20/09/2022,Producto 14,lager,6,Bottle,"$1,448.00 "
20/09/2022,Producto 16,Variety,6,Can,$19.98 
20/09/2022,Producto 18,Variety,6,Bottle,$28.97 
20/09/2022,Producto 17,Variety,12,Can,$253.85 
20/09/2022,Producto 3,lager,1,Bottle,$27.39 
20/09/2022,Producto 7,Main,12,Can,$647.12 
20/09/2022,Producto 6,Ale,6,Bottle,"$2,256.77 "
20/09/2022,Producto 9,Main,12,Bottle,"$1,559.63 "
20/09/2022,Producto 1,Light,12,Can,$67.96 
20/09/2022,Producto 12,IPA,6,Bottle,$9.99 
20/09/2022,Producto 5,Variety,12,Bottle,"$1,288.43 "
20/09/2022,Producto 4,IPA,18,Can,$219.89 
20/09/2022,Producto 2,Main,1,Can,$197.41 
20/09/2022,Producto 11,lager,18,Can,$39.98 
20/09/2022,Producto 10,lager,12,Bottle,$405.76 
21/09/2022,Producto 4,IPA,18,Can,$219.89 
21/09/2022,Producto 23,Light,6,Can,$941.39 
21/09/2022,Producto 5,Variety,12,Bottle,"$1,788.32 "
21/09/2022,Producto 17,Variety,12,Can,$522.69 
21/09/2022,Producto 18,Variety,6,Bottle,$9.99 
21/09/2022,Producto 9,Main,12,Bottle,"$1,707.56 "
21/09/2022,Producto 10,lager,12,Bottle,$539.07 
21/09/2022,Producto 1,Light,12,Can,$95.94 
21/09/2022,Producto 7,Main,12,Can,$779.54 
21/09/2022,Producto 3,lager,1,Bottle,$54.78 
21/09/2022,Producto 14,lager,6,Bottle,"$1,892.78 "
21/09/2022,Producto 12,IPA,6,Bottle,$11.74 
21/09/2022,Producto 16,Variety,6,Can,$39.96 
21/09/2022,Producto 6,Ale,6,Bottle,"$2,237.92 "
21/09/2022,Producto 2,Main,1,Can,$131.79 
21/09/2022,Producto 11,lager,18,Can,$99.95 
22/09/2022,Producto 3,lager,1,Bottle,$24.90 
22/09/2022,Producto 14,lager,6,Bottle,"$1,943.19 "
22/09/2022,Producto 4,IPA,18,Can,$359.82 
22/09/2022,Producto 10,lager,12,Bottle,$730.56 
22/09/2022,Producto 23,Light,6,Can,"$1,067.92 "
22/09/2022,Producto 6,Ale,6,Bottle,"$2,634.55 "
22/09/2022,Producto 2,Main,1,Can,$144.03 
22/09/2022,Producto 5,Variety,12,Bottle,"$2,564.83 "
22/09/2022,Producto 9,Main,12,Bottle,"$2,334.60 "
22/09/2022,Producto 7,Main,12,Can,$966.91 
22/09/2022,Producto 16,Variety,6,Can,$39.96 
22/09/2022,Producto 17,Variety,12,Can,$649.60 
22/09/2022,Producto 1,Light,12,Can,$33.98 
22/09/2022,Producto 18,Variety,6,Bottle,$9.99 
22/09/2022,Producto 12,IPA,6,Bottle,$18.74 
22/09/2022,Producto 11,lager,18,Can,$79.96 
23/09/2022,Producto 17,Variety,12,Can,$892.45 
23/09/2022,Producto 11,lager,18,Can,$119.94 
23/09/2022,Producto 7,Main,12,Can,"$1,402.68 "
23/09/2022,Producto 5,Variety,12,Bottle,"$3,769.11 "
23/09/2022,Producto 14,lager,6,Bottle,"$3,029.88 "
23/09/2022,Producto 1,Light,12,Can,$98.94 
23/09/2022,Producto 3,lager,1,Bottle,$24.90 
23/09/2022,Producto 12,IPA,6,Bottle,$9.99 
23/09/2022,Producto 10,lager,12,Bottle,"$1,062.36 "
23/09/2022,Producto 18,Variety,6,Bottle,$29.97 
23/09/2022,Producto 2,Main,1,Can,$224.07 
23/09/2022,Producto 4,IPA,18,Can,$519.74 
23/09/2022,Producto 6,Ale,6,Bottle,"$4,664.80 "
23/09/2022,Producto 9,Main,12,Bottle,"$3,792.61 "
23/09/2022,Producto 16,Variety,6,Can,$19.98 
23/09/2022,Producto 23,Light,6,Can,"$1,498.66 "
24/09/2022,Producto 4,IPA,18,Can,$619.69 
24/09/2022,Producto 2,Main,1,Can,$236.65 
24/09/2022,Producto 23,Light,6,Can,"$1,722.76 "
24/09/2022,Producto 10,lager,12,Bottle,$948.42 
24/09/2022,Producto 1,Light,12,Can,$241.84 
24/09/2022,Producto 16,Variety,6,Can,$39.96 
24/09/2022,Producto 9,Main,12,Bottle,"$4,872.49 "
24/09/2022,Producto 3,lager,1,Bottle,$52.29 
24/09/2022,Producto 6,Ale,6,Bottle,"$4,771.87 "
24/09/2022,Producto 11,lager,18,Can,$159.92 
24/09/2022,Producto 14,lager,6,Bottle,"$3,219.69 "
24/09/2022,Producto 5,Variety,12,Bottle,"$4,855.64 "
24/09/2022,Producto 18,Variety,6,Bottle,$29.97 
24/09/2022,Producto 7,Main,12,Can,"$1,829.93 "
24/09/2022,Producto 17,Variety,12,Can,"$1,350.18 "
25/09/2022,Producto 23,Light,6,Can,"$1,426.23 "
25/09/2022,Producto 5,Variety,12,Bottle,"$3,367.14 "
25/09/2022,Producto 11,lager,18,Can,$119.94 
25/09/2022,Producto 6,Ale,6,Bottle,"$3,948.62 "
25/09/2022,Producto 3,lager,1,Bottle,$24.90 
25/09/2022,Producto 19,lager,1,Can,$15.99 
25/09/2022,Producto 14,lager,6,Bottle,"$2,732.67 "
25/09/2022,Producto 9,Main,12,Bottle,"$3,396.78 "
25/09/2022,Producto 17,Variety,12,Can,"$1,085.33 "
25/09/2022,Producto 4,IPA,18,Can,$379.81 
25/09/2022,Producto 2,Main,1,Can,$272.27 
25/09/2022,Producto 1,Light,12,Can,$168.89 
25/09/2022,Producto 16,Variety,6,Can,$99.90 
25/09/2022,Producto 18,Variety,6,Bottle,$58.94 
25/09/2022,Producto 7,Main,12,Can,"$1,522.63 "
25/09/2022,Producto 10,lager,12,Bottle,$789.51 
26/09/2022,Producto 23,Light,6,Can,$878.16 
26/09/2022,Producto 3,lager,1,Bottle,$17.43 
26/09/2022,Producto 10,lager,12,Bottle,$597.64 
26/09/2022,Producto 18,Variety,6,Bottle,$30.47 
26/09/2022,Producto 6,Ale,6,Bottle,"$1,832.87 "
26/09/2022,Producto 11,lager,18,Can,$79.96 
26/09/2022,Producto 1,Light,12,Can,$64.96 
26/09/2022,Producto 9,Main,12,Bottle,"$1,415.94 "
26/09/2022,Producto 2,Main,1,Can,$144.11 
26/09/2022,Producto 17,Variety,12,Can,$429.73 
26/09/2022,Producto 14,lager,6,Bottle,"$1,303.68 "
26/09/2022,Producto 5,Variety,12,Bottle,"$1,790.60 "
26/09/2022,Producto 4,IPA,18,Can,$279.86 
26/09/2022,Producto 7,Main,12,Can,$553.18 
27/09/2022,Producto 2,Main,1,Can,$161.00 
27/09/2022,Producto 9,Main,12,Bottle,"$2,090.91 "
27/09/2022,Producto 16,Variety,6,Can,$19.98 
27/09/2022,Producto 4,IPA,18,Can,$319.84 
27/09/2022,Producto 6,Ale,6,Bottle,"$2,293.97 "
27/09/2022,Producto 11,lager,18,Can,$79.96 
27/09/2022,Producto 5,Variety,12,Bottle,"$1,698.67 "
27/09/2022,Producto 7,Main,12,Can,$838.70 
27/09/2022,Producto 3,lager,1,Bottle,$34.86 
27/09/2022,Producto 17,Variety,12,Can,$632.61 
27/09/2022,Producto 18,Variety,6,Bottle,$29.97 
27/09/2022,Producto 1,Light,12,Can,$47.97 
27/09/2022,Producto 23,Light,6,Can,"$1,029.64 "
27/09/2022,Producto 14,lager,6,Bottle,"$1,431.22 "
27/09/2022,Producto 10,lager,12,Bottle,$393.76 
28/09/2022,Producto 11,lager,18,Can,$39.98 
28/09/2022,Producto 6,Ale,6,Bottle,"$2,304.45 "
28/09/2022,Producto 17,Variety,12,Can,$983.35 
28/09/2022,Producto 14,lager,6,Bottle,"$1,663.47 "
28/09/2022,Producto 3,lager,1,Bottle,$14.94 
28/09/2022,Producto 23,Light,6,Can,$882.29 
28/09/2022,Producto 7,Main,12,Can,$641.21 
28/09/2022,Producto 2,Main,1,Can,$227.21 
28/09/2022,Producto 10,lager,12,Bottle,"$1,001.33 "
28/09/2022,Producto 4,IPA,18,Can,$239.88 
28/09/2022,Producto 1,Light,12,Can,$192.87 
28/09/2022,Producto 16,Variety,6,Can,$59.44 
28/09/2022,Producto 5,Variety,12,Bottle,"$1,949.72 "
28/09/2022,Producto 9,Main,12,Bottle,"$2,214.42 "
28/09/2022,Producto 18,Variety,6,Bottle,$17.98 
29/09/2022,Producto 14,lager,6,Bottle,"$1,707.91 "
29/09/2022,Producto 16,Variety,6,Can,$99.90 
29/09/2022,Producto 18,Variety,6,Bottle,$9.99 
29/09/2022,Producto 9,Main,12,Bottle,"$3,102.12 "
29/09/2022,Producto 2,Main,1,Can,$239.90 
29/09/2022,Producto 6,Ale,6,Bottle,"$2,972.84 "
29/09/2022,Producto 12,IPA,6,Bottle,$9.99 
29/09/2022,Producto 4,IPA,18,Can,$339.83 
29/09/2022,Producto 7,Main,12,Can,$819.11 
29/09/2022,Producto 17,Variety,12,Can,$957.36 
29/09/2022,Producto 10,lager,12,Bottle,$820.43 
29/09/2022,Producto 5,Variety,12,Bottle,"$2,845.63 "
29/09/2022,Producto 11,lager,18,Can,$119.94 
29/09/2022,Producto 1,Light,12,Can,$137.90 
29/09/2022,Producto 23,Light,6,Can,$908.60 
29/09/2022,Producto 3,lager,1,Bottle,$42.33 
30/09/2022,Producto 7,Main,12,Can,"$2,025.30 "
30/09/2022,Producto 17,Variety,12,Can,"$1,449.08 "
30/09/2022,Producto 6,Ale,6,Bottle,"$4,188.20 "
30/09/2022,Producto 5,Variety,12,Bottle,"$4,569.54 "
30/09/2022,Producto 4,IPA,18,Can,$579.71 
30/09/2022,Producto 11,lager,18,Can,$239.88 
30/09/2022,Producto 1,Light,12,Can,$205.86 
30/09/2022,Producto 2,Main,1,Can,$276.36 
30/09/2022,Producto 3,lager,1,Bottle,$42.33 
30/09/2022,Producto 9,Main,12,Bottle,"$3,983.75 "
30/09/2022,Producto 12,IPA,6,Bottle,$9.99 
30/09/2022,Producto 23,Light,6,Can,"$1,801.23 "
30/09/2022,Producto 10,lager,12,Bottle,"$1,199.22 "
30/09/2022,Producto 14,lager,6,Bottle,"$2,788.11 "
30/09/2022,Producto 16,Variety,6,Can,$82.59 
1/10/2022,Producto 11,lager,18,Can,$179.91 
1/10/2022,Producto 6,Ale,6,Bottle,"$4,683.38 "
1/10/2022,Producto 17,Variety,12,Can,"$1,210.21 "
1/10/2022,Producto 5,Variety,12,Bottle,"$4,937.28 "
1/10/2022,Producto 2,Main,1,Can,$199.61 
1/10/2022,Producto 4,IPA,18,Can,$499.75 
1/10/2022,Producto 23,Light,6,Can,"$1,848.65 "
1/10/2022,Producto 14,lager,6,Bottle,"$3,089.18 "
1/10/2022,Producto 1,Light,12,Can,$144.91 
1/10/2022,Producto 12,IPA,6,Bottle,$16.99 
1/10/2022,Producto 9,Main,12,Bottle,"$4,759.01 "
1/10/2022,Producto 3,lager,1,Bottle,$37.35 
1/10/2022,Producto 16,Variety,6,Can,$60.94 
1/10/2022,Producto 10,lager,12,Bottle,$967.35 
1/10/2022,Producto 7,Main,12,Can,"$1,515.11 "
2/10/2022,Producto 16,Variety,6,Can,$79.92 
2/10/2022,Producto 23,Light,6,Can,"$1,067.60 "
2/10/2022,Producto 3,lager,1,Bottle,$34.86 
2/10/2022,Producto 7,Main,12,Can,"$1,148.94 "
2/10/2022,Producto 10,lager,12,Bottle,$784.49 
2/10/2022,Producto 9,Main,12,Bottle,"$3,488.20 "
2/10/2022,Producto 5,Variety,12,Bottle,"$3,648.65 "
2/10/2022,Producto 17,Variety,12,Can,"$1,174.26 "
2/10/2022,Producto 2,Main,1,Can,$224.29 
2/10/2022,Producto 1,Light,12,Can,$97.94 
2/10/2022,Producto 11,lager,18,Can,$119.94 
2/10/2022,Producto 4,IPA,18,Can,$379.81 
2/10/2022,Producto 18,Variety,6,Bottle,$17.98 
2/10/2022,Producto 6,Ale,6,Bottle,"$3,667.57 "
2/10/2022,Producto 14,lager,6,Bottle,"$2,328.27 "
3/10/2022,Producto 2,Main,1,Can,$176.18 
3/10/2022,Producto 4,IPA,18,Can,$99.95 
3/10/2022,Producto 6,Ale,6,Bottle,"$2,027.37 "
3/10/2022,Producto 17,Variety,12,Can,$629.59 
3/10/2022,Producto 7,Main,12,Can,$700.12 
3/10/2022,Producto 14,lager,6,Bottle,"$1,495.01 "
3/10/2022,Producto 11,lager,18,Can,$19.99 
3/10/2022,Producto 16,Variety,6,Can,$20.98 
3/10/2022,Producto 10,lager,12,Bottle,$703.51 
3/10/2022,Producto 12,IPA,6,Bottle,$10.99 
3/10/2022,Producto 23,Light,6,Can,$690.66 
3/10/2022,Producto 18,Variety,6,Bottle,$1.75 
3/10/2022,Producto 9,Main,12,Bottle,"$1,695.63 "
3/10/2022,Producto 1,Light,12,Can,$38.97 
3/10/2022,Producto 3,lager,1,Bottle,$24.90 
3/10/2022,Producto 5,Variety,12,Bottle,"$2,306.32 "
4/10/2022,Producto 3,lager,1,Bottle,$27.39 
4/10/2022,Producto 18,Variety,6,Bottle,$10.99 
4/10/2022,Producto 1,Light,12,Can,$172.88 
4/10/2022,Producto 5,Variety,12,Bottle,"$1,619.97 "
4/10/2022,Producto 11,lager,18,Can,$59.97 
4/10/2022,Producto 7,Main,12,Can,$540.69 
4/10/2022,Producto 16,Variety,6,Can,$106.90 
