,date,brand,sales,Campaign,date_id
5335,2022-08-14,Producto 17,613.63,Before,315
5336,2022-08-14,Producto 10,625.63,Before,315
5337,2022-08-14,Producto 14,2892.79,Before,315
5338,2022-08-15,Producto 11,99.95,Before,316
5339,2022-08-15,Producto 10,553.67,Before,316
5340,2022-08-15,Producto 5,1618.22,Before,316
5341,2022-08-15,Producto 6,2710.44,Before,316
5342,2022-08-15,Producto 3,37.35,Before,316
5343,2022-08-15,Producto 18,41.96,Before,316
5344,2022-08-15,Producto 1,237.86,Before,316
5345,2022-08-15,Producto 14,1811.76,Before,316
5346,2022-08-15,Producto 7,675.59,Before,316
5347,2022-08-15,Producto 17,280.83,Before,316
5348,2022-08-15,Producto 9,2276.63,Before,316
5349,2022-08-15,Producto 23,1211.44,Before,316
5350,2022-08-15,Producto 4,239.88,Before,316
5351,2022-08-15,Producto 2,205.13,Before,316
5352,2022-08-16,Producto 9,2297.62,Before,317
5353,2022-08-16,Producto 11,99.95,Before,317
5354,2022-08-16,Producto 3,47.31,Before,317
5355,2022-08-16,Producto 2,168.51,Before,317
5356,2022-08-16,Producto 7,883.08,Before,317
5357,2022-08-16,Producto 17,574.65,Before,317
5358,2022-08-16,Producto 1,135.92,Before,317
5359,2022-08-16,Producto 6,2867.71,Before,317
5360,2022-08-16,Producto 10,506.7,Before,317
5361,2022-08-16,Producto 4,239.88,Before,317
5362,2022-08-16,Producto 5,2108.73,Before,317
5363,2022-08-16,Producto 18,28.97,Before,317
5364,2022-08-16,Producto 23,1161.09,Before,317
5365,2022-08-16,Producto 14,1879.03,Before,317
5366,2022-08-17,Producto 7,885.47,Before,318
5367,2022-08-17,Producto 3,44.82,Before,318
5368,2022-08-17,Producto 2,199.09,Before,318
5369,2022-08-17,Producto 9,2943.32,Before,318
5370,2022-08-17,Producto 6,2964.77,Before,318
5371,2022-08-17,Producto 17,500.67,Before,318
5372,2022-08-17,Producto 16,9.49,Before,318
5373,2022-08-17,Producto 18,11.66,Before,318
5374,2022-08-17,Producto 23,1332.14,Before,318
5375,2022-08-17,Producto 1,218.85,Before,318
5376,2022-08-17,Producto 10,955.34,Before,318
5377,2022-08-17,Producto 5,2628.68,Before,318
5378,2022-08-17,Producto 4,339.83,Before,318
5379,2022-08-17,Producto 14,2018.87,Before,318
5380,2022-08-17,Producto 11,139.93,Before,318
5381,2022-08-18,Producto 6,3576.46,Before,319
5382,2022-08-18,Producto 11,99.95,Before,319
5383,2022-08-18,Producto 5,3391.12,Before,319
5384,2022-08-18,Producto 4,359.82,Before,319
5385,2022-08-18,Producto 7,1395.75,Before,319
5386,2022-08-18,Producto 1,179.88,Before,319
5387,2022-08-18,Producto 14,2176.42,Before,319
5388,2022-08-18,Producto 10,668.53,Before,319
5389,2022-08-18,Producto 23,1222.09,Before,319
5390,2022-08-18,Producto 9,3116.22,Before,319
5391,2022-08-18,Producto 2,225.44,Before,319
5392,2022-08-18,Producto 17,628.59,Before,319
5393,2022-08-18,Producto 3,49.8,Before,319
5394,2022-08-19,Producto 17,1427.06,Before,320
5395,2022-08-19,Producto 2,242.48,Before,320
5396,2022-08-19,Producto 1,333.78,Before,320
5397,2022-08-19,Producto 14,3296.09,Before,320
5398,2022-08-19,Producto 7,2175.77,Before,320
5399,2022-08-19,Producto 3,49.8,Before,320
5400,2022-08-19,Producto 9,4822.53,Before,320
5401,2022-08-19,Producto 23,1698.59,Before,320
5402,2022-08-19,Producto 11,179.91,Before,320
5403,2022-08-19,Producto 5,5210.83,Before,320
5404,2022-08-19,Producto 10,1094.25,Before,320
5405,2022-08-19,Producto 18,50.95,Before,320
5406,2022-08-19,Producto 6,4939.56,Before,320
5407,2022-08-19,Producto 4,699.65,Before,320
5408,2022-08-20,Producto 23,2156.16,Before,321
5409,2022-08-20,Producto 5,5998.53,Before,321
5410,2022-08-20,Producto 2,268.63,Before,321
5411,2022-08-20,Producto 1,249.82,Before,321
5412,2022-08-20,Producto 17,1086.29,Before,321
5413,2022-08-20,Producto 3,47.31,Before,321
5414,2022-08-20,Producto 14,3812.49,Before,321
5415,2022-08-20,Producto 11,259.87,Before,321
5416,2022-08-20,Producto 7,2287.62,Before,321
5417,2022-08-20,Producto 10,1409.03,Before,321
5418,2022-08-20,Producto 6,6111.24,Before,321
5419,2022-08-20,Producto 18,19.98,Before,321
5420,2022-08-20,Producto 9,5761.39,Before,321
5421,2022-08-20,Producto 4,619.69,Before,321
5422,2022-08-21,Producto 9,3988.7,Before,322
5423,2022-08-21,Producto 12,1.75,Before,322
5424,2022-08-21,Producto 10,1002.34,Before,322
5425,2022-08-21,Producto 17,1097.26,Before,322
5426,2022-08-21,Producto 7,1353.18,Before,322
5427,2022-08-21,Producto 6,4394.15,Before,322
5428,2022-08-21,Producto 1,280.83,Before,322
5429,2022-08-21,Producto 3,44.82,Before,322
5430,2022-08-21,Producto 5,3874.11,Before,322
5431,2022-08-21,Producto 23,1808.02,Before,322
5432,2022-08-21,Producto 14,2738.66,Before,322
5433,2022-08-21,Producto 2,172.91,Before,322
5434,2022-08-21,Producto 4,339.83,Before,322
5435,2022-08-21,Producto 18,39.96,Before,322
5436,2022-08-21,Producto 11,99.95,Before,322
5437,2022-08-22,Producto 17,462.69,Before,323
5438,2022-08-22,Producto 4,279.86,Before,323
5439,2022-08-22,Producto 3,34.86,Before,323
5440,2022-08-22,Producto 1,114.93,Before,323
5441,2022-08-22,Producto 23,1013.32,Before,323
5442,2022-08-22,Producto 14,1750.84,Before,323
5443,2022-08-22,Producto 11,139.93,Before,323
5444,2022-08-22,Producto 6,2470.75,Before,323
5445,2022-08-22,Producto 7,981.92,Before,323
5446,2022-08-22,Producto 2,181.14,Before,323
5447,2022-08-22,Producto 9,2493.01,Before,323
5448,2022-08-22,Producto 5,2393.94,Before,323
5449,2022-08-22,Producto 10,566.59,Before,323
5450,2022-08-22,Producto 18,19.98,Before,323
5451,2022-08-23,Producto 10,846.4,Before,324
5452,2022-08-23,Producto 19,14.99,Before,324
5453,2022-08-23,Producto 12,1.75,Before,324
5454,2022-08-23,Producto 5,2073.04,Before,324
5455,2022-08-23,Producto 3,49.8,Before,324
5456,2022-08-23,Producto 9,2402.83,Before,324
5457,2022-08-23,Producto 7,928.94,Before,324
5458,2022-08-23,Producto 18,31.64,Before,324
5459,2022-08-23,Producto 23,1206.45,Before,324
5460,2022-08-23,Producto 16,9.49,Before,324
5461,2022-08-23,Producto 2,171.02,Before,324
5462,2022-08-23,Producto 4,259.87,Before,324
5463,2022-08-23,Producto 6,2341.53,Before,324
5464,2022-08-23,Producto 17,391.74,Before,324
5465,2022-08-23,Producto 14,1667.25,Before,324
5466,2022-08-23,Producto 11,99.95,Before,324
5467,2022-08-23,Producto 1,119.92,Before,324
5468,2022-08-24,Producto 14,2123.8,Before,325
5469,2022-08-24,Producto 23,1247.73,Before,325
5470,2022-08-24,Producto 9,2532.46,Before,325
5471,2022-08-24,Producto 7,909.55,Before,325
5472,2022-08-24,Producto 18,9.99,Before,325
5473,2022-08-24,Producto 11,139.93,Before,325
5474,2022-08-24,Producto 6,2999.51,Before,325
5475,2022-08-24,Producto 4,239.88,Before,325
5476,2022-08-24,Producto 3,49.8,Before,325
5477,2022-08-24,Producto 1,135.92,Before,325
5478,2022-08-24,Producto 2,179.21,Before,325
5479,2022-08-24,Producto 17,618.62,Before,325
5480,2022-08-24,Producto 5,1805.9,Before,325
5481,2022-08-24,Producto 10,405.76,Before,325
5482,2022-08-25,Producto 11,79.96,Before,326
5483,2022-08-25,Producto 17,725.56,Before,326
5484,2022-08-25,Producto 7,1452.62,Before,326
5485,2022-08-25,Producto 2,222.82,Before,326
5486,2022-08-25,Producto 4,479.76,Before,326
5487,2022-08-25,Producto 23,1296.69,Before,326
5488,2022-08-25,Producto 5,2510.46,Before,326
5489,2022-08-25,Producto 18,28.97,Before,326
5490,2022-08-25,Producto 14,2647.7,Before,326
5491,2022-08-25,Producto 6,3195.45,Before,326
5492,2022-08-25,Producto 3,37.35,Before,326
5493,2022-08-25,Producto 1,84.95,Before,326
5494,2022-08-25,Producto 10,553.67,Before,326
5495,2022-08-25,Producto 9,2997.16,Before,326
5496,2022-08-26,Producto 3,54.78,Before,327
5497,2022-08-26,Producto 14,2900.13,Before,327
5498,2022-08-26,Producto 5,4090.52,Before,327
5499,2022-08-26,Producto 2,306.75,Before,327
5500,2022-08-26,Producto 10,940.43,Before,327
5501,2022-08-26,Producto 7,2334.62,Before,327
5502,2022-08-26,Producto 18,31.97,Before,327
5503,2022-08-26,Producto 9,4853.01,Before,327
5504,2022-08-26,Producto 1,220.87,Before,327
5505,2022-08-26,Producto 23,1996.32,Before,327
5506,2022-08-26,Producto 4,599.7,Before,327
5507,2022-08-26,Producto 6,4778.8,Before,327
5508,2022-08-26,Producto 11,259.87,Before,327
5509,2022-08-26,Producto 17,1303.21,Before,327
5510,2022-08-27,Producto 23,2050.58,Before,328
5511,2022-08-27,Producto 18,39.96,Before,328
5512,2022-08-27,Producto 4,659.67,Before,328
5513,2022-08-27,Producto 1,322.81,Before,328
5514,2022-08-27,Producto 7,2183.7,Before,328
5515,2022-08-27,Producto 14,3610.23,Before,328
5516,2022-08-27,Producto 10,1184.3,Before,328
5517,2022-08-27,Producto 17,1333.2,Before,328
5518,2022-08-27,Producto 9,4892.02,Before,328
5519,2022-08-27,Producto 2,299.98,Before,328
5520,2022-08-27,Producto 3,54.78,Before,328
5521,2022-08-27,Producto 11,219.89,Before,328
5522,2022-08-27,Producto 6,6136.73,Before,328
5523,2022-08-27,Producto 5,4383.34,Before,328
5524,2022-08-28,Producto 23,1555.76,Before,329
5525,2022-08-28,Producto 7,1400.16,Before,329
5526,2022-08-28,Producto 10,674.6,Before,329
5527,2022-08-28,Producto 19,33.98,Before,329
5528,2022-08-28,Producto 5,3047.14,Before,329
5529,2022-08-28,Producto 14,2678.19,Before,329
5530,2022-08-28,Producto 3,24.9,Before,329
5531,2022-08-28,Producto 17,731.56,Before,329
5532,2022-08-28,Producto 11,59.97,Before,329
5533,2022-08-28,Producto 9,3241.62,Before,329
5534,2022-08-28,Producto 18,28.97,Before,329
5535,2022-08-28,Producto 2,229.72,Before,329
5536,2022-08-28,Producto 12,1.75,Before,329
5537,2022-08-28,Producto 4,159.92,Before,329
5538,2022-08-28,Producto 1,271.84,Before,329
5539,2022-08-28,Producto 6,4239.2,Before,329
5540,2022-08-29,Producto 9,1902.83,Before,330
5541,2022-08-29,Producto 6,2521.55,Before,330
5542,2022-08-29,Producto 10,619.62,Before,330
5543,2022-08-29,Producto 11,119.94,Before,330
5544,2022-08-29,Producto 5,1648.99,Before,330
5545,2022-08-29,Producto 17,547.67,Before,330
5546,2022-08-29,Producto 4,224.89,Before,330
5547,2022-08-29,Producto 1,67.96,Before,330
5548,2022-08-29,Producto 2,177.13,Before,330
5549,2022-08-29,Producto 3,34.86,Before,330
5550,2022-08-29,Producto 23,1143.18,Before,330
5551,2022-08-29,Producto 7,668.1,Before,330
5552,2022-08-29,Producto 18,66.93,Before,330
5553,2022-08-29,Producto 14,1835.23,Before,330
5554,2022-08-30,Producto 6,2635.9,Before,331
5555,2022-08-30,Producto 14,1870.38,Before,331
5556,2022-08-30,Producto 11,19.99,Before,331
5557,2022-08-30,Producto 10,428.75,Before,331
5558,2022-08-30,Producto 23,1406.76,Before,331
5559,2022-08-30,Producto 4,199.9,Before,331
5560,2022-08-30,Producto 2,166.79,Before,331
5561,2022-08-30,Producto 5,1574.04,Before,331
5562,2022-08-30,Producto 7,944.43,Before,331
5563,2022-08-30,Producto 17,562.66,Before,331
5564,2022-08-30,Producto 3,32.37,Before,331
5565,2022-08-30,Producto 1,135.92,Before,331
5566,2022-08-30,Producto 9,2379.55,Before,331
5567,2022-08-31,Producto 17,989.3,Before,332
5568,2022-08-31,Producto 23,1316.16,Before,332
5569,2022-08-31,Producto 9,3096.67,Before,332
5570,2022-08-31,Producto 14,1884.03,Before,332
5571,2022-08-31,Producto 11,119.94,Before,332
5572,2022-08-31,Producto 2,189.87,Before,332
5573,2022-08-31,Producto 10,1256.07,Before,332
5574,2022-08-31,Producto 6,3047.17,Before,332
5575,2022-08-31,Producto 18,59.94,Before,332
5576,2022-08-31,Producto 4,279.86,Before,332
5577,2022-08-31,Producto 5,3010.84,Before,332
5578,2022-08-31,Producto 1,151.9,Before,332
5579,2022-08-31,Producto 3,47.31,Before,332
5580,2022-08-31,Producto 7,1417.64,Before,332
5581,2022-01-09,Producto 23,1567.41,Before,333
5582,2022-01-09,Producto 19,15.99,Before,333
5583,2022-01-09,Producto 2,199.1,Before,333
5584,2022-01-09,Producto 14,2656.23,Before,333
5585,2022-01-09,Producto 5,4323.35,Before,333
5586,2022-01-09,Producto 12,0.0,Before,333
5587,2022-01-09,Producto 3,54.78,Before,333
5588,2022-01-09,Producto 11,139.93,Before,333
5589,2022-01-09,Producto 9,3923.31,Before,333
5590,2022-01-09,Producto 4,359.82,Before,333
5591,2022-01-09,Producto 1,161.88,Before,333
5592,2022-01-09,Producto 17,1205.16,Before,333
5593,2022-01-09,Producto 7,1963.3,Before,333
5594,2022-01-09,Producto 6,3644.88,Before,333
5595,2022-01-09,Producto 10,1379.95,Before,333
5596,2022-01-09,Producto 18,54.94,Before,333
5597,2022-02-09,Producto 23,2453.18,Before,334
5598,2022-02-09,Producto 2,300.46,Before,334
5599,2022-02-09,Producto 10,1788.64,Before,334
5600,2022-02-09,Producto 6,6247.29,Before,334
5601,2022-02-09,Producto 5,7213.46,Before,334
5602,2022-02-09,Producto 11,279.86,Before,334
5603,2022-02-09,Producto 9,7060.23,Before,334
5604,2022-02-09,Producto 3,49.8,Before,334
5605,2022-02-09,Producto 7,2938.73,Before,334
5606,2022-02-09,Producto 18,19.98,Before,334
5607,2022-02-09,Producto 4,599.7,Before,334
5608,2022-02-09,Producto 14,3570.88,Before,334
5609,2022-02-09,Producto 17,1778.76,Before,334
5610,2022-02-09,Producto 1,413.7,Before,334
5611,2022-03-09,Producto 3,59.76,Before,335
5612,2022-03-09,Producto 10,2002.55,Before,335
5613,2022-03-09,Producto 16,9.49,Before,335
5614,2022-03-09,Producto 9,6983.36,Before,335
5615,2022-03-09,Producto 6,6614.26,Before,335
5616,2022-03-09,Producto 23,2377.24,Before,335
5617,2022-03-09,Producto 14,4278.01,Before,335
5618,2022-03-09,Producto 5,7531.37,Before,335
5619,2022-03-09,Producto 2,336.12,Before,335
5620,2022-03-09,Producto 7,2710.57,Before,335
5621,2022-03-09,Producto 11,359.82,Before,335
5622,2022-03-09,Producto 18,72.1,Before,335
5623,2022-03-09,Producto 17,1938.68,Before,335
5624,2022-03-09,Producto 4,779.61,Before,335
5625,2022-03-09,Producto 1,710.49,Before,335
5626,2022-04-09,Producto 23,2240.75,Before,336
5627,2022-04-09,Producto 4,619.69,Before,336
5628,2022-04-09,Producto 3,39.84,Before,336
5629,2022-04-09,Producto 19,15.99,Before,336
5630,2022-04-09,Producto 10,1605.86,Before,336
5631,2022-04-09,Producto 5,6303.72,Before,336
5632,2022-04-09,Producto 11,179.91,Before,336
5633,2022-04-09,Producto 9,5377.46,Before,336
5634,2022-04-09,Producto 17,1521.0,Before,336
5635,2022-04-09,Producto 18,53.33,Before,336
5636,2022-04-09,Producto 2,305.46,Before,336
5637,2022-04-09,Producto 6,5528.41,Before,336
5638,2022-04-09,Producto 1,522.65,Before,336
5639,2022-04-09,Producto 14,3624.6,Before,336
5640,2022-04-09,Producto 7,2073.84,Before,336
5641,2022-05-09,Producto 7,1599.02,Before,337
5642,2022-05-09,Producto 5,4799.69,Before,337
5643,2022-05-09,Producto 18,60.94,Before,337
5644,2022-05-09,Producto 11,219.89,Before,337
5645,2022-05-09,Producto 2,262.01,Before,337
5646,2022-05-09,Producto 10,1350.0,Before,337
5647,2022-05-09,Producto 9,5463.46,Before,337
5648,2022-05-09,Producto 12,1.75,Before,337
5649,2022-05-09,Producto 17,1026.29,Before,337
5650,2022-05-09,Producto 6,4235.56,Before,337
5651,2022-05-09,Producto 3,89.64,Before,337
5652,2022-05-09,Producto 4,439.78,Before,337
5653,2022-05-09,Producto 1,370.75,Before,337
5654,2022-05-09,Producto 14,2901.45,Before,337
5655,2022-05-09,Producto 19,14.99,Before,337
5656,2022-05-09,Producto 23,1807.5,Before,337
5657,2022-06-09,Producto 16,19.98,Before,338
5658,2022-06-09,Producto 1,77.94,Before,338
5659,2022-06-09,Producto 10,994.21,Before,338
5660,2022-06-09,Producto 7,756.55,Before,338
5661,2022-06-09,Producto 11,59.97,Before,338
5662,2022-06-09,Producto 6,2117.58,Before,338
5663,2022-06-09,Producto 5,2670.11,Before,338
5664,2022-06-09,Producto 9,2682.13,Before,338
5665,2022-06-09,Producto 4,219.89,Before,338
5666,2022-06-09,Producto 18,19.98,Before,338
5667,2022-06-09,Producto 23,991.0,Before,338
5668,2022-06-09,Producto 17,388.73,Before,338
5669,2022-06-09,Producto 2,134.04,Before,338
5670,2022-06-09,Producto 14,1614.67,Before,338
5671,2022-06-09,Producto 3,39.84,Before,338
5672,2022-07-09,Producto 7,879.47,Before,339
5673,2022-07-09,Producto 9,2322.3,Before,339
5674,2022-07-09,Producto 1,50.97,Before,339
5675,2022-07-09,Producto 6,2637.69,Before,339
5676,2022-07-09,Producto 11,119.94,Before,339
5677,2022-07-09,Producto 14,1702.22,Before,339
5678,2022-07-09,Producto 2,160.94,Before,339
5679,2022-07-09,Producto 23,1173.65,Before,339
5680,2022-07-09,Producto 18,49.44,Before,339
5681,2022-07-09,Producto 3,57.27,Before,339
5682,2022-07-09,Producto 4,259.87,Before,339
5683,2022-07-09,Producto 5,1744.93,Before,339
5684,2022-07-09,Producto 17,464.71,Before,339
5685,2022-07-09,Producto 10,557.67,Before,339
5686,2022-08-09,Producto 14,2289.15,Before,340
5687,2022-08-09,Producto 5,2717.34,Before,340
5688,2022-08-09,Producto 17,535.67,Before,340
5689,2022-08-09,Producto 23,1200.27,Before,340
5690,2022-08-09,Producto 10,505.69,Before,340
5691,2022-08-09,Producto 9,2534.08,Before,340
5692,2022-08-09,Producto 2,205.82,Before,340
5693,2022-08-09,Producto 11,119.94,Before,340
5694,2022-08-09,Producto 4,379.81,Before,340
5695,2022-08-09,Producto 18,38.96,Before,340
5696,2022-08-09,Producto 6,2822.72,Before,340
5697,2022-08-09,Producto 16,19.98,Before,340
5698,2022-08-09,Producto 3,14.94,Before,340
5699,2022-08-09,Producto 1,112.93,Before,340
5700,2022-08-09,Producto 7,937.95,Before,340
5701,2022-09-09,Producto 7,1790.45,Before,341
5702,2022-09-09,Producto 6,4529.26,Before,341
5703,2022-09-09,Producto 3,27.39,Before,341
5704,2022-09-09,Producto 5,4355.34,Before,341
5705,2022-09-09,Producto 11,159.92,Before,341
5706,2022-09-09,Producto 18,72.59,Before,341
5707,2022-09-09,Producto 19,18.99,Before,341
5708,2022-09-09,Producto 16,41.63,Before,341
5709,2022-09-09,Producto 4,479.76,Before,341
5710,2022-09-09,Producto 2,248.43,Before,341
5711,2022-09-09,Producto 1,98.94,Before,341
5712,2022-09-09,Producto 14,3197.01,Before,341
5713,2022-09-09,Producto 10,948.42,Before,341
5714,2022-09-09,Producto 23,1827.49,Before,341
5715,2022-09-09,Producto 17,857.48,Before,341
5716,2022-09-09,Producto 9,4070.28,Before,341
5717,2022-10-09,Producto 10,1084.35,Before,342
5718,2022-10-09,Producto 11,159.92,Before,342
5719,2022-10-09,Producto 4,419.79,Before,342
5720,2022-10-09,Producto 2,213.27,Before,342
5721,2022-10-09,Producto 17,1213.25,Before,342
5722,2022-10-09,Producto 1,211.87,Before,342
5723,2022-10-09,Producto 6,5189.93,Before,342
5724,2022-10-09,Producto 9,4957.76,Before,342
5725,2022-10-09,Producto 14,3257.75,Before,342
5726,2022-10-09,Producto 3,49.8,Before,342
5727,2022-10-09,Producto 18,55.94,Before,342
5728,2022-10-09,Producto 16,39.46,Before,342
5729,2022-10-09,Producto 23,2074.89,Before,342
5730,2022-10-09,Producto 7,1840.52,Before,342
5731,2022-10-09,Producto 5,5007.54,Before,342
5732,2022-11-09,Producto 9,4092.53,Before,343
5733,2022-11-09,Producto 23,1733.58,Before,343
5734,2022-11-09,Producto 5,3484.87,Before,343
5735,2022-11-09,Producto 17,799.51,Before,343
5736,2022-11-09,Producto 18,30.64,Before,343
5737,2022-11-09,Producto 2,223.79,Before,343
5738,2022-11-09,Producto 4,479.76,Before,343
5739,2022-11-09,Producto 6,4547.74,Before,343
5740,2022-11-09,Producto 1,231.86,Before,343
5741,2022-11-09,Producto 10,728.56,Before,343
5742,2022-11-09,Producto 16,19.98,Before,343
5743,2022-11-09,Producto 14,2569.98,Before,343
5744,2022-11-09,Producto 7,1382.7,Before,343
5745,2022-11-09,Producto 20,10.49,Before,343
5746,2022-11-09,Producto 11,59.97,Before,343
5747,2022-11-09,Producto 3,34.86,Before,343
5748,2022-12-09,Producto 17,597.62,Before,344
5749,2022-12-09,Producto 12,9.99,Before,344
5750,2022-12-09,Producto 3,14.94,Before,344
5751,2022-12-09,Producto 5,1897.84,Before,344
5752,2022-12-09,Producto 11,59.97,Before,344
